sample_id,hand_name,hdr_name,jewelry_name,method,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,mask_pixels,crop_h,crop_w
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_gold|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_gold,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_mask_restored.png,0.032735586166381836,0.5210006237030029,6.124168627231437,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_gold|diffusion,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_gold,diffusion,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_restored.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_mask_restored.png,0.06401390582323074,0.18830606341362,4.105860842758572,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_gold|hist,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_gold,hist,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_hist.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_mask_restored.png,0.04160771891474724,0.4693702459335327,5.86945516651832,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_silver|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_silver,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_mask_restored.png,0.04112391173839569,0.5621968507766724,4.497893066386196,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_silver|diffusion,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_silver,diffusion,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_restored.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_mask_restored.png,0.05433926731348038,0.313200443983078,4.346818643804453,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_silver|hist,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_silver,hist,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_hist.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_mask_restored.png,0.041612084954977036,0.48702073097229004,5.040847424794622,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_gold|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_gold,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_mask_restored.png,0.06129331886768341,0.2900913655757904,3.691581911842875,2566,242,268
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_gold|diffusion,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_gold,diffusion,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_restored.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_mask_restored.png,0.07491578161716461,0.14057482779026031,4.737785410093424,2566,242,268
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_gold|hist,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_gold,hist,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_hist.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_mask_restored.png,0.061841290444135666,0.3592844307422638,5.8844568892266,2566,242,268
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_silver|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_silver,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_silver_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_silver/cinema_hall_4k_059_mask_restored.png,0.06682337075471878,0.3190942108631134,2.6240123880524213,2566,242,268
