sample_id,hand_name,hdr_name,jewelry_name,method,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,hist_chi2_fg_boundary,hist_chi2_fg_fg,mask_pixels,crop_h,crop_w
young-hand|cinema_hall_4k|young-hand_ch-gladysiewski_gold|composite,young-hand,cinema_hall_4k,young-hand_ch-gladysiewski_gold,composite,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold_composite.png,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold/cinema_hall_4k_059_mask_restored.png,0.1611066311597824,0.3715912401676178,9.19243019887003,0.5744720075893703,0.3908397187787877,1141,63,87
young-hand|cinema_hall_4k|young-hand_ch-gladysiewski_gold|diffusion,young-hand,cinema_hall_4k,young-hand_ch-gladysiewski_gold,diffusion,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold/cinema_hall_4k_059_restored.png,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold/cinema_hall_4k_059_mask_restored.png,0.12244533747434616,0.4158790111541748,13.131806406318184,0.41680555006243525,0.24040601935694245,1141,63,87
young-hand|cinema_hall_4k|young-hand_ch-gladysiewski_gold|hist,young-hand,cinema_hall_4k,young-hand_ch-gladysiewski_gold,hist,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold_hist.png,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_gold/cinema_hall_4k_059_mask_restored.png,0.1073472648859024,0.4503237009048462,12.909786121763156,0.29503178085387827,0.2800786084848369,1141,63,87
young-hand|cinema_hall_4k|young-hand_ch-gladysiewski_silver|composite,young-hand,cinema_hall_4k,young-hand_ch-gladysiewski_silver,composite,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver_composite.png,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver/cinema_hall_4k_059_mask_restored.png,0.15138080716133118,0.38399967551231384,7.818437186186476,0.5894595551055041,0.36779080947521947,1141,63,87
young-hand|cinema_hall_4k|young-hand_ch-gladysiewski_silver|diffusion,young-hand,cinema_hall_4k,young-hand_ch-gladysiewski_silver,diffusion,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver/cinema_hall_4k_059_restored.png,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver/cinema_hall_4k_059_mask_restored.png,0.11983923614025116,0.3965453803539276,11.810807168942041,0.4227594513699567,0.24283509208183993,1141,63,87
young-hand|cinema_hall_4k|young-hand_ch-gladysiewski_silver|hist,young-hand,cinema_hall_4k,young-hand_ch-gladysiewski_silver,hist,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver_hist.png,./his2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_ch-gladysiewski_silver/cinema_hall_4k_059_mask_restored.png,0.09982511401176453,0.4464898407459259,11.477571080507404,0.31410677835408624,0.3023417814334347,1141,63,87
young-hand|cinema_hall_4k|young-hand_golden-ring-test_gold|composite,young-hand,cinema_hall_4k,young-hand_golden-ring-test_gold,composite,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold_composite.png,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold/cinema_hall_4k_059_mask_restored.png,0.2433001697063446,0.2225426882505417,7.311473631420933,0.9333515703904154,0.6053186974165659,1545,65,84
young-hand|cinema_hall_4k|young-hand_golden-ring-test_gold|diffusion,young-hand,cinema_hall_4k,young-hand_golden-ring-test_gold,diffusion,./restore2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold/cinema_hall_4k_059_restored.png,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold/cinema_hall_4k_059_mask_restored.png,0.2439798265695572,0.023100530728697777,10.487135768827248,0.4318175154206942,0.4072139610083708,1545,65,84
young-hand|cinema_hall_4k|young-hand_golden-ring-test_gold|hist,young-hand,cinema_hall_4k,young-hand_golden-ring-test_gold,hist,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold_hist.png,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_gold/cinema_hall_4k_059_mask_restored.png,0.15581510961055756,0.2823583781719208,11.873129607063644,0.27752510377271156,0.1325743893272142,1545,65,84
young-hand|cinema_hall_4k|young-hand_golden-ring-test_silver|composite,young-hand,cinema_hall_4k,young-hand_golden-ring-test_silver,composite,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_silver_composite.png,./his2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_silver_gt.png,./restore2/young-hand/cinema_hall_4k/young-hand_golden-ring-test_silver/cinema_hall_4k_059_mask_restored.png,0.32157275080680847,0.22837810218334198,5.605921971444092,0.9707714012310638,0.6265053103276218,1545,65,84
