sample_id,hand_name,hdr_name,jewelry_name,method,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,hist_chi2_fg_boundary,hist_chi2_fg_fg,mask_pixels,crop_h,crop_w
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_gold|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_gold,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_mask_restored.png,0.14256970584392548,0.5210006237030029,10.895381249066654,0.838015091025257,0.2991715498535546,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_gold|diffusion,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_gold,diffusion,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_restored.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_mask_restored.png,0.39870455861091614,0.18830606341362,8.877073358484378,0.5156816690371602,0.19721930943763005,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_gold|hist,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_gold,hist,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_hist.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_gold/cinema_hall_4k_059_mask_restored.png,0.20737147331237793,0.4693702459335327,10.640667799173706,0.4108149594575351,0.2910579468561674,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_silver|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_silver,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_mask_restored.png,0.16221119463443756,0.5621968507766724,9.26910577379189,0.8845948281977887,0.3166479108614627,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_silver|diffusion,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_silver,diffusion,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_restored.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_mask_restored.png,0.2884494960308075,0.313200443983078,9.11803132143979,0.5638908240402736,0.18024535853910242,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-circletriangle_silver|hist,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-circletriangle_silver,hist,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_hist.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-circletriangle_silver/cinema_hall_4k_059_mask_restored.png,0.18886393308639526,0.48702073097229004,9.812060041578937,0.37656411035189663,0.4393086932078188,1609,215,220
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_gold|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_gold,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_mask_restored.png,0.27048376202583313,0.2900913655757904,8.46279447957405,0.6549483243723375,0.329394404390982,2566,242,268
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_gold|diffusion,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_gold,diffusion,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_restored.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_mask_restored.png,0.35326895117759705,0.14057482779026031,9.508997937168512,0.5553438006903663,0.19288416335339584,2566,242,268
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_gold|hist,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_gold,hist,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_hist.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_gold/cinema_hall_4k_059_mask_restored.png,0.28536319732666016,0.3592844307422638,10.65566928155988,0.3055437199397783,0.13119513499104424,2566,242,268
blackgirl_newnecklaces|cinema_hall_4k|blackgirl-curve_pendulum1_silver|composite,blackgirl_newnecklaces,cinema_hall_4k,blackgirl-curve_pendulum1_silver,composite,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_silver_composite.png,./his3/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_silver_gt.png,./restore2/blackgirl_newnecklaces/cinema_hall_4k/blackgirl-curve_pendulum1_silver/cinema_hall_4k_059_mask_restored.png,0.2612064480781555,0.3190942108631134,7.395225161926007,0.692465124615115,0.3462289985726182,2566,242,268
